achieved_rpm,achieved_rpm_ci95,candidate_completed_request_count,candidate_concurrency_ceiling_range,candidate_confirmation_epoch_ids,candidate_epoch_duration_seconds_range,candidate_rate_confirmation_epoch_count,candidate_rate_limit_count,candidate_realized_input_tokens_range,candidate_realized_output_tokens_range,candidate_request_row_count,candidate_requested_input_tokens_range,candidate_requested_output_target_range,candidate_scheduled_request_count,candidate_server_error_count,candidate_stream_modes,candidate_successful_request_count,candidate_timeout_count,capacity_claim,capacity_lower_bound_rpm,capacity_lower_bound_rps,capacity_metric_kind,capacity_upper_bound_rpm,capacity_upper_bound_rps,completed_rpm,completed_rpm_ci95,confirmed_healthy_offered_rpm,confirmed_healthy_offered_rps,confirmed_healthy_offered_upper_rpm,confirmed_healthy_offered_upper_rps,effective_input_tpm,effective_input_tpm_ci95,effective_output_tpm,effective_output_tpm_ci95,endpoint_id,epoch_count,healthy_epoch_count,highest_observed_healthy_rpm,highest_observed_healthy_rps,latency_p95_seconds,latency_p95_seconds_ci95,provenance_campaign_sha256s,provenance_capacity_bound_state,provenance_controller_state,provenance_source_id,right_censored,saturation_knee_rps,shape,source_id,tested_max_offered_rps,tested_min_offered_rps,ttft_p50_seconds,ttft_p50_seconds_ci95,valid_epoch_count,workload_input_target_tokens,workload_recipe_identity
1821.4333502608704,"{""bootstrap_replicates"":2000,""ci95_high"":1858.363101844329,""ci95_low"":1790.3357935705815,""estimate"":1821.4333502608704,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",1440,,"[""do-epoch-40b1bf2de7537f060de1"",""do-epoch-741c5e103619b65868e2"",""do-epoch-883e6062feb1e131105a""]","[15.497509594017174,16.08636776599451]",3,0,"[40.0,54.0]","[4.0,4.0]",1440,,"[64.0,64.0]",1440,0,"[""streamed""]",1440,0,confirmed_right_censored_lower_bound,1920.0,32.0,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,1821.4333502608704,"{""bootstrap_replicates"":2000,""ci95_high"":1858.363101844329,""ci95_low"":1790.3357935705815,""estimate"":1821.4333502608704,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",1920.0,32.0,,,85752.08134163164,"{""bootstrap_replicates"":2000,""ci95_high"":87660.5361499152,""ci95_low"":84455.36119545558,""estimate"":85752.08134163164,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",7285.7334010434815,"{""bootstrap_replicates"":2000,""ci95_high"":7433.452407377316,""ci95_low"":7161.343174282326,""estimate"":7285.7334010434815,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",deepseek-v4-flash-0731,11,11,1920.0,32.0,0.7217236195763684,"{""bootstrap_replicates"":2000,""ci95_high"":0.7541720801862538,""ci95_low"":0.6884437455853912,""estimate"":0.7217236195763684,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,True,,short_short,do-combined-capacity-20260828,32.0,1.9104998270909148,0.40638519983137183,"{""bootstrap_replicates"":2000,""ci95_high"":0.4114060235006036,""ci95_low"":0.3963769779948052,""estimate"":0.40638519983137183,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",11,,
,,,,,,,,,,,,,,,,,,censored_no_valid_healthy_epoch,,,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,15.0,0.25,,,,,15.0,0.25,,,,,gemma-4-31B-it,3,0,,,,,do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,left_censored_no_healthy_at_lowest_tested_rate,completed_no_healthy_at_lowest_tested_rate,do-capacity-20260828-r2,False,,input32k_short,do-combined-capacity-20260828,1.0,0.25,,,3,,
124.0,"{""bootstrap_replicates"":0,""ci95_high"":192.0,""ci95_low"":84.0,""estimate"":124.0,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",31,,,,3,0,,,31,,,31,0,,31,0,confirmed_right_censored_lower_bound,120.0,2.0,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,,,4.725116287510351,"{""bootstrap_replicates"":0,""ci95_high"":8.305450100199652,""ci95_low"":2.8171616176171344,""estimate"":4.725116287510351,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",120.0,2.0,,,138809.89360129763,"{""bootstrap_replicates"":0,""ci95_high"":168751.0385060618,""ci95_low"":106473.91904743519,""estimate"":138809.89360129763,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",3835.5750406100155,"{""bootstrap_replicates"":0,""ci95_high"":9385.677703856869,""ci95_low"":1434.2874085693236,""estimate"":3835.5750406100155,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",gemma-4-31B-it,15,14,120.0,2.0,111.54077418154338,"{""bootstrap_replicates"":0,""ci95_high"":166.29681919454015,""ci95_low"":104.93539901729673,""estimate"":111.54077418154338,""method"":""epoch/block-bootstrap-percentile"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,right_censored_highest_tested_confirmed_healthy_no_overload,completed_confirmations_healthy,do-capacity-20260828-r2,True,,mixed,do-combined-capacity-20260828,2.0,0.25,,,15,,
80.0,"{""bootstrap_replicates"":0,""ci95_high"":132.0,""ci95_low"":24.0,""estimate"":80.0,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",20,,,,3,0,,,20,,,20,0,,20,0,confirmed_right_censored_lower_bound,60.0,1.0,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,,,2.998190828542467,"{""bootstrap_replicates"":0,""ci95_high"":5.107659565975497,""ci95_low"":1.0286811368215507,""estimate"":2.998190828542467,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",60.0,1.0,,,905.0039015955438,"{""bootstrap_replicates"":0,""ci95_high"":1538.1351950109067,""ci95_low"":310.66170332010836,""estimate"":905.0039015955438,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",6564.688728635159,"{""bootstrap_replicates"":0,""ci95_high"":11324.410923419959,""ci95_low"":2263.098501007412,""estimate"":6564.688728635159,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",gemma-4-31B-it,15,14,60.0,1.0,108.65705996790784,"{""bootstrap_replicates"":0,""ci95_high"":145.2361411380116,""ci95_low"":76.39676857349696,""estimate"":108.65705996790784,""method"":""epoch/block-bootstrap-percentile"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,right_censored_highest_tested_confirmed_healthy_no_overload,completed_confirmations_healthy,do-capacity-20260828-r2,True,,short_long,do-combined-capacity-20260828,1.0,0.25,,,14,,
24.0,"{""bootstrap_replicates"":0,""ci95_high"":36.0,""ci95_low"":12.0,""estimate"":24.0,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",6,,,,3,0,,,6,,,6,0,,6,0,confirmed_bracketed_interval,15.0,0.25,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,150.0,2.5,23.45223644337196,"{""bootstrap_replicates"":0,""ci95_high"":35.99284136907699,""ci95_low"":11.221131554757738,""estimate"":23.45223644337196,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",15.0,0.25,150.0,2.5,6785.513744282286,"{""bootstrap_replicates"":0,""ci95_high"":10389.933541873559,""ci95_low"":3254.1281508797438,""estimate"":6785.513744282286,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",140.71341866023175,"{""bootstrap_replicates"":0,""ci95_high"":215.95704821446196,""ci95_low"":67.32678932854643,""estimate"":140.71341866023175,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",gemma-4-31B-it,21,16,150.0,2.5,0.6012254936271347,"{""bootstrap_replicates"":0,""ci95_high"":0.8329410264792386,""ci95_low"":0.5242253469768912,""estimate"":0.6012254936271347,""method"":""epoch/block-bootstrap-percentile"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,bracketed_confirmed_healthy_lower_unhealthy_upper,completed_confirmations_healthy,do-capacity-20260828-r2,False,,short_short,do-combined-capacity-20260828,2.5,0.25,,,21,,
,,,,,,,,,,,,,,,,,,censored_no_valid_healthy_epoch,,,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,15.0,0.25,,,,,15.0,0.25,,,,,glm-5.2,3,0,,,,,do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,left_censored_no_healthy_at_lowest_tested_rate,completed_no_healthy_at_lowest_tested_rate,do-capacity-20260828-r2,False,,input32k_short,do-combined-capacity-20260828,1.0,0.25,,,3,,
4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",3,,"[""do-epoch-12a71053a0f659e458ca"",""do-epoch-73799389d8d848cbb60a"",""do-epoch-cd077b045a0e411a202d""]","[15.0,15.0]",3,0,"[55.0,56.0]","[25.0,196.0]",3,,"[1024.0,1024.0]",3,0,"[""streamed""]",3,0,confirmed_bracketed_interval,4.0,0.06666666666666667,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,12.0,0.2,4.0,"{""bootstrap_replicates"":2000,""ci95_high"":4.0,""ci95_low"":4.0,""estimate"":4.0,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",4.0,0.06666666666666667,12.0,0.2,221.33333333333334,"{""bootstrap_replicates"":2000,""ci95_high"":224.0,""ci95_low"":220.0,""estimate"":221.33333333333334,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",526.6666666666666,"{""bootstrap_replicates"":2000,""ci95_high"":784.0000000000001,""ci95_low"":100.0,""estimate"":526.6666666666666,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",glm-5.2,12,9,30.71686978492822,0.5119478297488037,2.4374301616723337,"{""bootstrap_replicates"":2000,""ci95_high"":4.273844736017054,""ci95_low"":0.6746091700042598,""estimate"":2.4374301616723337,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,False,0.2,mixed,do-combined-capacity-20260828,0.5119478297488037,0.06666666666666667,0.5757723553397227,"{""bootstrap_replicates"":2000,""ci95_high"":0.774398141016718,""ci95_low"":0.450778797006933,""estimate"":0.5757723553397227,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",12,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",glm-5.2,12,6,12.0,0.2,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,False,0.4666666666666667,short_long,do-combined-capacity-20260828,0.4666666666666667,0.013538687493025402,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",12,,
,,,,,,,,,,,,,,,,,,censored_no_valid_healthy_epoch,,,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,15.0,0.25,,,,,15.0,0.25,,,,,glm-5.2,3,0,,,,,do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,left_censored_no_healthy_at_lowest_tested_rate,completed_no_healthy_at_lowest_tested_rate,do-capacity-20260828-r2,False,,short_short,do-combined-capacity-20260828,1.0,0.25,,,3,,
41.55329379567497,"{""bootstrap_replicates"":2000,""ci95_high"":41.95382619994334,""ci95_low"":41.236388255680815,""estimate"":41.55329379567497,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",36,,"[""do-epoch-083a43fd3fe49f076d92"",""do-epoch-c8d0d691a40228d4992e"",""do-epoch-f5c579856d3bc00ee81a""]","[17.16172433400061,17.460307036002632]",3,0,"[20844.0,20851.0]","[45.0,64.0]",36,,"[64.0,64.0]",36,0,"[""streamed""]",36,0,confirmed_right_censored_lower_bound,48.0,0.8,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,41.55329379567497,"{""bootstrap_replicates"":2000,""ci95_high"":41.95382619994334,""ci95_low"":41.236388255680815,""estimate"":41.55329379567497,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",48.0,0.8,,,866252.3122589379,"{""bootstrap_replicates"":2000,""ci95_high"":874604.4224858521,""ci95_low"":859634.3677720501,""estimate"":866252.3122589379,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",2637.2685057621165,"{""bootstrap_replicates"":2000,""ci95_high"":2654.0586836096477,""ci95_low"":2618.6179853131302,""estimate"":2637.2685057621165,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",kimi-k3,11,11,48.0,0.8,4.819711359407423,"{""bootstrap_replicates"":2000,""ci95_high"":5.034051840745088,""ci95_low"":4.6234077950954084,""estimate"":4.819711359407423,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,True,,input32k_short,do-combined-capacity-20260828,0.8,0.06666666666666667,2.023592996837882,"{""bootstrap_replicates"":2000,""ci95_high"":2.163327163012582,""ci95_low"":1.9074609539966332,""estimate"":2.023592996837882,""n_units"":3,""qualified"":true,""sampling_unit"":""epoch_id""}",11,,
,,,,,,,,,,,,,,,,,,censored_no_valid_healthy_epoch,,,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,15.0,0.25,,,,,15.0,0.25,,,,,kimi-k3,3,0,,,,,do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,left_censored_no_healthy_at_lowest_tested_rate,completed_no_healthy_at_lowest_tested_rate,do-capacity-20260828-r2,False,,mixed,do-combined-capacity-20260828,1.0,0.25,,,3,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",kimi-k3,10,9,28.0,0.4666666666666667,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,False,,short_long,do-combined-capacity-20260828,0.4666666666666667,0.01664977776673661,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",10,,
,,,,,,,,,,,,,,,,,,censored_no_valid_healthy_epoch,,,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,15.0,0.25,,,,,15.0,0.25,,,,,kimi-k3,3,0,,,,,do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,left_censored_no_healthy_at_lowest_tested_rate,completed_no_healthy_at_lowest_tested_rate,do-capacity-20260828-r2,False,,short_short,do-combined-capacity-20260828,1.0,0.25,,,3,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",mimo-v2.5-pro,11,8,48.0,0.8,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,False,,input32k_short,do-combined-capacity-20260828,0.8,0.06666666666666667,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",11,,
,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",0,,[],,0,0,,,0,,,0,0,[],0,0,unconfirmed_healthy_observation_only,,,healthy_realized_offered_arrival_rate_over_short_confirmation_epochs; not_drain_inclusive_completed_goodput_or_sustained_capacity,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,,,,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",mimo-v2.5-pro,9,3,18.129777998970063,0.30216296664950104,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,,campaign_censored_before_start,do-sixhour-aimd-20260824-r1,False,0.06666666666666667,mixed,do-combined-capacity-20260828,0.30216296664950104,0.06666666666666667,,"{""bootstrap_replicates"":0,""ci95_high"":null,""ci95_low"":null,""estimate"":null,""n_units"":0,""qualified"":false,""sampling_unit"":""epoch_id""}",9,,
56.0,"{""bootstrap_replicates"":0,""ci95_high"":72.0,""ci95_low"":24.0,""estimate"":56.0,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",14,,,,3,0,,,14,,,14,0,,14,0,confirmed_right_censored_lower_bound,60.0,1.0,registered open-loop AIMD bound with three separated confirmations when a numeric healthy lower bound is present,,,3.6854504474007834,"{""bootstrap_replicates"":0,""ci95_high"":6.137966654311686,""ci95_low"":1.9810245964334738,""estimate"":3.6854504474007834,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",60.0,1.0,,,1989.6167486753657,"{""bootstrap_replicates"":0,""ci95_high"":3316.547982213081,""ci95_low"":1065.791232881209,""estimate"":1989.6167486753657,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",8988.287148289453,"{""bootstrap_replicates"":0,""ci95_high"":15132.133791763077,""ci95_low"":5187.312905761051,""estimate"":8988.287148289453,""method"":""epoch/block-bootstrap-ratio-of-sums"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",mimo-v2.5-pro,15,13,60.0,1.0,59.06367966440739,"{""bootstrap_replicates"":0,""ci95_high"":102.85475030945963,""ci95_low"":55.353453230753075,""estimate"":59.06367966440739,""method"":""epoch/block-bootstrap-percentile"",""n_units"":3,""qualified"":true,""sampling_unit"":""capacity-eligible load epoch/block; launch-guarded and scientifically censored blocks are retained as audit counts but excluded from provider-capacity estimands; bootstrap assumes block-level exchangeability and does not remove temporal autocorrelation""}",do-capacity-20260828-r2:32d27ca2642c71f787a1c87d449f5a308e7aebdd2bf15a9b054d6ad5415230c1,right_censored_highest_tested_confirmed_healthy_no_overload,completed_confirmations_healthy,do-capacity-20260828-r2,True,,short_long,do-combined-capacity-20260828,1.0,0.25,,,14,,
